,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
github/anwarbio/bioassays,-1.3385735,3.3006659,-1.6751552,-0.9129279,-2.403076,0.2728912,-2.2998896,-0.78011245,-0.14671408,2.0672266,7.830362,2.086565,1.4522358,-5.202825,-6.9016666,-1.3360921,6.729912,9.7321205,-0.49675518,1.1987127,-0.089233145,2.1780374,0.7278955,-2.867408,1.6207315,-3.0477116,1.7098191,-2.0460477,-6.21708,-1.9440025,0.2458858,3.6441674,-2.9348316,-6.2374735,3.220498,-0.60990363,0.29562733,3.4003782,-1.1187695,-0.8415409,-0.8979775,-6.691171,4.945374,-7.6293693,-1.5017157,1.8878385,2.1922812,0.45273238,1.6857101,-0.65849525
github/potree/PotreeConverter,-0.40462232,-2.5267959,0.56512564,3.8948367,3.2293746,-0.71314853,3.7464805,-0.26484993,1.6908312,-0.8043986,-0.016737029,-0.13118592,0.15238212,-1.3008044,2.702546,-1.787779,-0.5261884,-3.8016608,0.18110645,-4.930572,-0.06894848,-4.296177,-1.7011473,-4.4962716,3.498458,7.1342545,-3.6152287,1.1509103,4.426841,4.865471,1.6087024,5.010929,-3.8617356,-1.8103758,-0.31487086,0.87555355,2.1254828,-3.6776867,4.2214046,-2.3906288,1.378946,1.7878519,5.8199964,-2.4788456,1.0301381,1.2590735,1.0358602,-1.5455545,2.5971808,-2.2255316
github/mpievolbio-scicomp/cancer_sim,-1.1121778,-1.3508216,-0.3231361,0.5053229,-1.5292989,1.5052366,0.58717215,-1.0306616,-0.6411176,3.8482382,-1.8665946,2.7534585,2.1709168,-1.4717253,1.9487723,-1.8833755,-0.61119014,1.7308682,-0.8407497,-6.5203576,0.46333718,3.1713717,-1.9497195,1.4395365,1.1303389,-1.687228,0.99234605,0.65097725,-2.542287,-1.8588526,3.363371,-3.6338582,3.0466273,-5.1907344,-5.4442644,4.362844,-0.42897227,-4.249389,2.7876604,-0.94340074,-0.53806984,1.5820038,0.95895344,-0.9047464,-1.7385635,5.2074428,-0.9664218,1.7881422,2.8046103,-1.3090156
github/grburgess/popsynth,0.13348539,-3.6847935,-4.2460074,-2.050052,-7.016176,3.1226647,-3.9167364,-0.016539646,2.4455035,-2.9502127,-2.986264,1.4827812,5.6408978,2.9733639,-1.940889,-0.4735411,-0.45958528,3.4130366,-1.4407454,-3.567189,0.09981796,4.161222,-2.2753778,-1.8733917,-6.3214607,1.8603677,4.2948036,4.751736,0.5184442,0.58739567,-1.4991932,0.6260418,0.038477458,0.69616485,0.3094825,1.915431,4.6522446,-2.690192,6.556306,-3.7301912,0.18415433,3.8731658,-2.8456564,-1.5236254,-4.5086436,6.3247194,2.0987499,0.80162776,-2.1867793,-3.029387
github/sjvrijn/mf2,1.0997376,-2.796708,-1.5734689,-0.34263462,-6.1398196,0.15171458,-1.4836054,2.1190567,-0.9495286,-1.2683326,4.29273,2.3055916,1.303605,2.4825294,2.459645,2.0533476,4.2622,0.50605243,-0.77884877,-4.110557,-0.56133676,1.4134988,-0.918388,-1.8001374,-1.6714677,2.8667114,0.944654,0.6238897,-0.54848075,-2.306005,1.0732181,-0.9274541,-3.0590994,1.6911659,0.2501155,4.1434374,0.12288568,0.7386638,3.7314909,1.2373823,-3.4018056,0.48128426,-0.8675803,1.996518,-5.657555,2.1932518,-3.1371741,4.3335114,1.243607,-4.0552516
github/biosimulations/Biosimulations,-1.6523874,-2.1163154,7.09311,-1.5400869,-4.0704236,0.48403785,-1.056379,-2.334412,-1.3107598,2.4952943,0.52425313,0.6364415,7.0515594,0.7019733,-4.8101554,-4.0280166,-3.9994822,-2.464935,-4.4252243,2.0798764,-3.727034,-2.1298516,-10.556137,-5.839979,3.7109637,2.4809055,-2.1205642,-0.7341272,-1.3676964,4.569494,-1.888032,-4.456763,8.718682,-3.4034832,0.58409965,-1.8388448,-4.1621585,-0.1225014,2.4457746,0.8720711,2.278607,1.3619202,5.1727304,4.385721,3.3456943,2.6801074,-0.85498226,0.44082314,9.254238,2.8427112
github/michaeltouati/ESVM,1.56325,-4.1423626,-0.09449113,-1.5577946,-4.9126263,0.8859387,1.2250925,-6.0661077,1.2044502,2.541321,0.50229514,1.8885791,1.5617385,2.8795745,0.50196296,0.17771289,2.067019,1.7841082,-4.6120996,-6.964913,-2.0842288,-0.39388195,-1.7597942,0.12654826,1.7074271,0.2696943,1.3616458,5.4398303,-1.5525501,-0.2533613,4.483617,1.9927489,0.6977492,-1.2458386,4.946571,1.2760406,-0.34616917,0.80777097,4.0881863,-2.5836172,-2.331265,-1.8786619,-2.9351087,-1.3497443,-5.812314,5.459351,-3.7524574,4.8496113,2.4730518,-1.0963656
github/pencil-code/pencil-code,-1.2109212,-4.4224796,-0.16978213,-1.3045981,-3.1065931,-1.0013326,1.2006334,-2.3785744,-1.8255715,1.5811425,-0.6202659,-1.4296067,1.7766086,1.6192522,2.2245636,1.7751803,-0.68422365,-0.21051206,-0.6120254,-5.9744964,0.448994,2.0051267,-0.9499578,0.4806028,-1.9208187,1.3296034,0.44755417,5.03134,-0.6944777,-0.14528668,3.2998333,0.85662955,-1.5620519,0.04529396,3.4624279,3.0904143,2.6164982,-0.40351865,4.8102703,-1.8770744,-3.781244,-1.1099974,-2.0401974,-3.6096032,-3.0040338,-1.1631985,-2.99664,4.020363,1.5696944,-1.253215
github/0x0f0f0f/Metatheory.jl,-2.9432447,-1.4891834,-6.6224723,-0.08142049,1.4972363,-1.6580408,2.4809313,-1.0236461,-7.1897063,5.6998253,-1.3086275,3.2806814,1.0272945,-0.4937605,0.81696546,-2.4516935,2.9643426,-9.744446,3.3121347,-6.3895926,-1.0559717,1.603524,0.69484484,-3.4945126,0.016361684,3.5384676,-0.014708154,-0.50821656,3.0528333,2.8318293,0.33410075,1.8384709,-2.3084862,-3.804394,0.7589763,-2.4729602,1.4757948,1.085558,5.218973,5.341137,0.6522899,-0.57252264,3.168787,1.4984072,-4.521179,-2.4156654,-2.283806,5.0824313,3.7578247,-0.6736454
github/pyomeca/ezc3d,-0.39364347,-5.86533,0.880396,-1.5787432,-2.6136782,-2.7511318,3.188368,-1.2584294,3.0562284,2.6691854,3.4264667,0.96505904,-5.246121,0.94053805,-1.7562786,-1.4258258,2.8738108,1.9642041,-1.7531166,-2.8922281,0.72447413,1.8538946,-2.920801,-6.53763,-2.957593,2.4365997,-4.24188,4.6100044,1.5697552,-3.7659473,1.0507133,5.9570694,0.14790095,-4.2829475,0.8285472,0.5595671,2.8249948,-4.7436085,5.596551,-0.44587347,-7.1467233,1.3056625,-2.0548916,-2.716502,-3.8548436,4.1776595,-2.4820423,3.6284604,0.7247072,-3.2046192
github/pyomeca/biorbd,3.943725,-4.5535116,-2.9265575,-2.5580077,-1.4448719,-2.3903987,2.6661816,-0.36343077,-0.6736062,5.583086,-0.6790108,1.0937207,-4.581862,3.3760283,-2.1725082,0.025495064,1.821432,0.6582496,0.037381377,-2.3981774,-0.83909065,-0.41168356,-1.7371272,-1.4575254,0.03273918,-1.0105522,-0.8984017,2.5507417,3.3799653,-2.3623261,-0.092426464,5.1457233,0.9247821,-2.1563854,2.745693,-0.571122,0.8192167,-2.4857104,3.030262,-0.09055136,-5.437538,1.4904007,-0.44925705,-0.9741179,-3.3717682,4.772744,-5.3497453,4.0205398,4.680904,-2.5682094
github/jeffcsauer/arcos_arcospy_information,-1.1841085,-0.83179784,-2.9122424,-7.3878284,0.3642892,0.3875791,-5.5854535,-1.6829392,3.2387047,0.07147894,-0.4827554,-1.1056185,3.6004488,-0.036225222,-5.3198686,-1.0438663,-2.9775603,1.1522669,-1.0676032,-2.1951911,-4.487109,-2.8207467,2.70273,-0.020347536,-0.7922833,-2.0541968,1.2223785,-1.3262398,-1.9388278,1.1585572,0.7182215,-3.436299,-6.181637,1.0962993,-1.6565651,1.0038706,-2.9063408,0.45620567,-0.47436628,-4.039356,0.51114565,0.19465697,1.1151502,-0.70860946,-0.12875158,5.769927,0.15784775,-2.6385536,0.8116014,6.491818
github/ipython/ipython,-3.1296976,-4.3061395,-1.7952906,-0.50213313,-0.6028228,-2.4772258,4.3938947,2.969657,-0.26544973,-0.70169634,-3.5385458,-4.526369,5.9327397,0.73545474,1.8180327,-1.7533813,-3.9553218,-3.4540472,-0.88216287,-1.6586034,-2.4934611,-0.84857917,0.4488138,-2.2161212,1.1642185,3.7616522,3.7311885,1.5281559,0.60299975,2.0055842,3.2185957,-2.290944,-4.2193947,-0.62472284,0.89232665,8.356239,0.9697676,1.5737256,8.094131,1.68467,1.7242277,2.7095542,-3.3332942,-1.3055503,-1.3331211,-3.757361,-0.5946709,1.2996897,-0.60301405,0.75780666
github/wilkelab/Opfi,0.087735415,-6.3166585,0.4844201,3.4514685,1.5375006,-0.039899215,0.5227652,2.8574402,-0.03132397,4.6278815,1.1325896,3.2914019,2.4571545,-0.93544054,2.3471377,-1.7660463,1.7654305,-3.4407532,-0.8772374,0.8678358,4.0674047,0.34166303,1.9051913,1.2484114,-0.050444636,-4.9785886,-2.3935282,-2.8113062,0.59626865,-0.8939875,0.6881609,-1.3589344,-4.296463,-1.8845824,-3.3085716,2.3558867,-4.56863,-0.49241725,3.6925554,-0.34376916,-0.7106578,-0.20408352,1.5039129,-2.5862164,0.6815233,4.5792336,-1.4699004,3.1238656,1.9861455,0.52486885
github/jorisparet/partycls,-0.048922345,-2.453433,1.2195064,2.0613515,0.9902201,-2.101926,-1.4811212,-2.7959242,1.9369947,0.76038903,0.6808153,1.4102147,1.8190503,1.7633288,0.9202292,-4.1790533,2.4758132,3.097374,0.045463756,-2.20761,1.3368537,-1.1171488,-3.4630826,-0.978133,-1.207325,-2.3158524,-2.5599108,1.8358877,1.8554502,-1.1135198,1.1309948,-1.5741351,-0.6470876,-3.8504264,4.4672747,3.160141,-1.8244108,-0.2552248,3.1986628,0.34720773,-2.4046762,1.7236787,-3.2761083,-0.5822239,-0.6286562,0.034881856,2.2278545,1.2525187,3.9841268,1.8418258
github/s-goldman/Dusty-Evolved-Star-Kit,2.5799572,-3.1726582,1.6366005,0.7143414,-6.708819,4.549201,-4.3094525,0.6159809,3.4732914,1.2440735,0.42950147,-0.47228605,2.8902657,3.4247806,3.214561,0.058585905,-5.641523,8.37775,-4.517829,-7.78431,-1.4372048,5.5874004,-1.4258028,1.9657215,0.001026494,-2.1941676,-1.5819954,2.5583184,-4.029207,-4.3192143,4.1064563,0.75889784,-1.9549913,-1.0255395,1.4313425,4.2597656,1.1145757,-2.4111016,0.7662628,-0.9498977,-0.001206117,0.04843053,-6.0013757,2.4950929,-2.5077503,3.814993,-0.7593079,-4.257761,0.9864043,0.78140783
github/niceume/datasailr,-2.8467567,-1.2144507,-4.813559,-0.9677997,0.18841438,0.69130296,6.3160257,-2.9799283,-0.13224342,2.5372803,5.3631005,2.2031171,-1.9644632,-1.8694693,-2.3629692,-0.098628916,3.0473652,-0.4649488,-1.6441431,2.1779351,-3.3294966,5.9541264,4.9001927,-2.5018408,4.1868677,0.8107131,2.5211182,-2.491566,-2.6310334,-0.02857271,5.3563004,2.382538,-3.9213812,-1.143351,-0.07020551,-1.0157461,3.5765424,-0.114318624,1.6715783,-1.6882467,-2.7392912,0.07476177,1.4140553,-0.957608,-0.8223602,-0.39596498,-2.2360535,-0.38497156,1.6189554,0.2591013
github/vcflib/vcflib,-5.3812737,0.50544775,-3.046789,1.8879898,3.3918166,7.7532926,5.065773,1.3648299,-2.4401858,2.9761002,5.5697374,-0.65217453,-0.45373622,-4.1680446,0.4759337,-3.8659678,2.0887725,-1.539862,-8.419671,-3.640499,4.511116,-1.9276308,0.709656,1.3350768,-1.3644242,-0.0027313097,-4.7643085,1.4923524,6.0770183,-1.6308397,-1.1886358,3.4464495,-2.955991,-4.8859,3.9322846,-2.6066856,-0.41526493,-0.8983607,5.625591,-6.452247,4.935927,1.8129562,4.188596,-1.9144636,0.35409138,6.7064633,3.3795052,0.5685215,1.4854449,-3.0181508
github/feature-engine/feature_engine,-0.7824932,-0.7727285,-6.5316525,-1.9872292,-0.13815412,1.8405417,2.2323117,1.0898093,0.7953997,-7.565016,1.9946483,6.1779704,-0.47202906,0.3962575,-4.99454,-0.25390816,-6.324282,2.5333233,3.693547,-3.1811106,0.07276411,8.686266,4.177229,-8.401391,-4.504165,3.4871738,-7.31281,-1.1292143,2.5428178,1.9737043,1.9613004,-4.8538666,-4.4289927,0.8860831,-2.328697,9.827871,10.876245,2.1575794,6.774424,3.1996017,-1.8297386,-0.2646186,-10.307849,3.377179,-3.41621,6.733448,4.881659,-9.104035,0.7665208,4.055718
github/JohannesBuchner/BXA,-1.0501881,0.105922565,-3.8942733,4.335645,-5.7113814,4.2390785,-4.9304724,0.7442342,-3.5490017,2.5927763,-1.7549126,0.2645238,4.8836765,1.797066,-0.8184255,0.38969654,-5.9868445,4.7087903,-1.5724545,-5.592312,3.8514478,6.9832387,0.55913675,-4.0264654,-1.2622181,-3.8458827,0.7742057,2.506747,-4.2563553,-5.951173,1.3739691,3.2321887,-0.6534892,-2.0668917,5.2954984,4.185101,1.3157568,0.1170697,2.8587852,1.3451264,2.288513,2.5419533,-0.28287962,1.3922217,-4.7457447,4.3639855,1.1912261,-1.0289044,0.12923545,-1.6839223
github/mjacob1002/Eir,-7.3196044,5.027859,-6.066188,-10.489048,-9.867053,-1.9311965,-4.7621984,1.1703202,-0.049007054,-4.665603,-6.468323,6.6071362,13.916614,8.122168,1.0644901,1.1191419,1.540506,2.5584598,-4.944646,-7.1384034,0.79389095,2.4382653,-8.973838,5.322502,-6.907344,-5.6316237,9.107726,-2.5830898,-3.7644877,-5.012939,7.999791,3.841497,-3.4428055,2.7969234,-9.051471,8.535756,1.5579255,-3.0013926,-2.3068576,2.4170535,-11.509613,4.2879896,-0.079255,2.4849057,2.7377255,10.411756,-6.907691,2.0963233,2.6359758,1.556993
github/eucp-project/storyboards,0.07486294,1.0853938,-1.7793795,-2.5642328,0.79861325,0.16995202,-3.7842464,-0.48219442,0.6520573,2.1179416,-1.32569,-1.4631423,0.61007124,1.4138725,-0.18961515,2.7841036,-6.0768657,-0.35787416,-0.39460108,-5.2306557,-2.37816,-1.2556003,-0.0027450896,-1.6354268,-1.5620714,0.1941621,-2.2900212,-3.0771005,-2.6743083,0.38905945,0.7631901,-1.0955621,3.2163575,-0.46168128,2.5685642,4.8365116,-0.82511467,-0.94357353,-0.21820761,0.18835485,-7.9205203,-3.2825093,-0.13713413,1.7023413,-0.34278107,1.6760393,5.9352007,-4.881518,-0.6015337,2.2140508
github/eucp-project/atlas,0.52377135,0.6657536,-2.0019145,1.3201754,3.138291,0.44277617,-5.0599885,0.4991038,1.1915786,-0.6256983,3.1450837,-0.015046156,3.7624106,1.5622933,1.0611364,3.4221082,-5.663472,-0.40244645,-1.1603771,-3.892106,-2.5879428,-2.0955584,-1.8802906,-6.619949,-0.10274964,1.6537179,-2.8847024,-0.009945559,-2.6760921,1.8700458,-0.7882787,-1.8610557,4.188564,-1.7672046,2.113858,1.5758591,-0.5455964,1.0030382,1.2798032,1.1781126,-5.4770403,-1.934417,0.22278675,-0.029985312,-0.49861673,1.8597144,8.00155,-5.1705327,-1.049586,1.0606443
github/ORNL/tx2,1.7019439,-0.25732294,-3.1318617,-2.9651618,-1.5206974,-3.2147574,2.9593706,4.991645,1.1273994,-4.2370453,0.6451803,3.5882947,0.68854934,3.1868954,-0.63743603,-2.811023,-5.891319,0.79538536,3.6193383,-0.16381876,0.47172803,-0.34512818,-0.58752674,-8.283781,-2.3514102,-1.5947748,-3.1323876,-4.449942,3.399606,1.8886681,-1.9219882,-1.7265939,-0.41100016,1.4829013,1.9567889,6.805717,-0.009024307,-1.8592786,2.8515344,4.078796,-1.7482089,1.6783217,-2.3912973,0.039235897,-1.7783532,0.9070749,1.1605966,-0.9756257,-0.17039894,2.0139372
github/shandley/hecatomb,-4.269196,-2.714431,-0.8838359,-0.08229459,-0.2592077,2.1789396,-1.1025931,5.378964,-1.6426052,7.275919,-1.2584763,-0.1604657,2.398507,-2.045109,4.2186546,-0.50601393,-0.9862612,1.0774773,-1.9182278,-0.8951607,5.757042,3.6326795,4.4305997,-2.662873,-0.23611513,-5.1607194,-1.061636,-2.7063634,-3.025209,-0.28932393,-1.2123357,-0.80908,-6.1877813,-0.12887341,-5.3760843,2.7581167,-3.2977571,-2.0842474,1.1048062,-4.0845127,4.6828003,-2.7482955,3.1094623,-2.2269187,3.2735746,3.5072165,5.9463515,-0.16432618,-1.1820455,0.85935503
github/nevrome/bleiglas,0.20844153,0.50316757,-4.649467,-3.6216822,-1.2297335,-0.092381775,0.7887499,-3.89029,-0.80608314,-3.0020285,4.036727,-0.39009088,1.4755051,1.1530604,-1.7573502,-0.57243943,5.538002,1.4696085,0.72594345,-3.8058357,0.193804,-2.3503284,-2.4919107,2.1992114,-0.9578582,3.2065728,-3.577441,-3.146879,-1.279377,3.1864018,-0.04210044,1.6855508,0.115558974,-3.3385262,3.3106353,-0.21281542,0.90929794,-1.0001633,-3.939644,-1.7419673,-3.9561753,-5.9434814,-0.59490556,-3.6507287,0.2865157,0.7126194,1.9756254,-2.1272504,0.8399157,1.5502639
github/wonderful1/CNV-PG,-0.60211915,-0.800828,-0.8681238,2.0567803,0.62706566,2.605673,1.9604167,0.5607121,1.1747563,1.3402543,0.9170855,2.7106698,0.07931467,0.34626776,-1.538782,-2.2018938,1.6459426,0.4834831,-2.0972905,0.63580626,0.2082579,0.37925565,1.7640394,-0.7714264,1.2248075,-1.7873173,-2.4669256,-1.4382905,1.5814394,-1.0490212,-1.5406951,-1.5010651,-0.47727138,-2.7195144,0.47673765,1.0526766,-0.2637187,-2.4211502,-0.9609938,0.2923166,-0.2180104,0.8087169,1.2614127,-0.3960233,-1.1524945,4.562488,1.5008556,1.2731848,1.8395345,-1.464548
github/genner-lab/meta-fish-lib,-3.631353,-4.5751033,3.0017066,0.9306317,1.7037299,1.7480778,1.3025273,-1.4515501,-0.7826883,5.277255,-1.3539517,-1.1789818,1.7941924,-0.801411,1.4005706,-0.6736282,-0.48564875,3.3129609,-1.3164545,0.09843884,4.0561767,1.4192749,3.0403872,3.5572531,1.2857109,-1.4680324,-4.5125537,-4.385695,-4.4928584,0.66358787,5.8582253,-0.6979636,-3.8505805,-0.6581534,-2.373724,0.42631832,-2.3334675,-2.2299776,3.101491,-1.5964648,3.963001,-1.5778115,0.8985458,-0.31734923,-0.2863191,3.3101127,2.400786,0.16958298,1.5052396,2.8629267
github/cbirdferrer/collatrix,4.738282,1.0137095,1.5968477,1.0222626,-2.05345,-1.4142103,-1.1516255,1.9080317,2.1133053,0.58842266,1.613511,-0.5236311,7.0484014,2.3819509,-0.9930754,0.95093775,1.9398695,-0.31749246,-2.2413359,-3.1046605,-3.4754455,-0.97424865,-0.78829914,0.9646088,-1.3669481,-1.2874911,-0.27570072,-3.5557587,0.037851114,-0.8454545,1.254411,0.29067305,2.6357272,-2.729442,0.5573559,-0.5892243,0.03948748,-0.25057146,1.0983031,-5.0612283,-5.551924,-6.49597,-2.7426815,-4.323095,2.031814,1.3795162,-0.89468604,-4.6330833,1.7763005,1.5948187
github/bempp/bempp-cl,-0.36498103,-3.747572,-0.41603056,0.4842647,-2.3317606,-1.6366829,1.5820787,-3.8015614,-0.43807897,-0.4644399,-0.02704838,-1.0629439,-0.20147786,1.7588081,2.1403182,2.5879145,1.9072418,-2.2267914,0.3062369,-8.535575,-1.718087,-4.404535,-2.2812023,1.1159943,2.5796483,1.4169226,-1.7398971,0.5710288,1.9428408,0.65281415,3.7530427,0.71780366,-5.091485,-3.427851,3.5954661,2.6123111,1.0590377,0.89445263,4.994774,-2.7809181,-0.9802537,1.2992227,-2.2502706,1.5786314,-5.9165077,2.4326258,-4.674236,5.8545413,2.9390883,-3.4180977
github/colour-science/colour,0.25341466,-5.183756,1.947795,-0.6713386,-7.0670075,-1.435101,-1.0393525,3.5331042,-5.257057,0.7934827,6.76917,2.2248788,-2.3230734,3.358387,-1.4023745,0.021647139,-5.768873,-2.0197062,-5.1869564,-7.157083,-0.9997816,-0.5762418,-1.0040835,-2.9600224,-0.48160648,1.3043138,4.3023767,0.76204205,-1.6923736,0.92810655,1.1093278,-1.6759471,-3.8726132,-1.6967756,4.6200786,6.2982135,3.4037688,1.1940534,5.011993,3.0136902,-3.1663945,0.3317831,-6.329292,-0.7078497,-3.860569,1.894885,-2.0641422,-1.568629,-7.145432,-1.2979797
github/dgrun/FateID,-0.47404686,3.2884367,-10.904226,-0.7845354,3.3961174,-3.3140962,-1.4487315,4.461843,-4.6823087,0.3082828,0.14619058,7.4102907,-2.508649,1.2648958,2.0115042,-5.769696,3.4327025,7.63318,-0.48853335,4.917726,0.5929986,-1.6711329,0.18259604,1.3883721,3.017789,-2.2167454,-0.23159254,-10.47488,-5.2219515,-0.39239538,4.046956,-4.9767785,-2.6268518,-3.9459016,4.580608,8.128427,-7.078191,5.5544724,-2.8143961,6.9553413,2.6702864,5.0319123,-6.3077445,-2.4007685,-0.35820505,3.9443073,5.0493197,3.1086051,1.5254053,-1.5162811
github/raredd/kmdata,2.4768643,6.3269076,-3.302679,-9.772105,6.2814465,7.020315,-3.9547913,3.7407572,-3.6310816,-2.8697245,2.1181984,8.119961,-4.26004,-3.7759185,-4.986497,-2.2781098,-1.896183,4.953366,-5.3706713,2.2293613,-11.36723,4.1663713,2.3474803,0.75919884,3.0743692,-1.7303758,4.22588,1.677589,-2.997674,-3.9941983,3.2033963,-5.8963776,-7.8098207,-9.627898,5.6511645,9.562564,-10.090551,2.081261,-0.75893867,-3.1382723,-3.2767491,1.5292343,-2.8120513,-6.0095706,3.0271237,0.30085152,9.26601,-3.2881317,1.3016593,-0.8279376
github/HorvathLab/ReQTL,-4.3840384,0.4785389,-0.49354863,1.1089692,2.0374582,4.069049,5.198548,-0.7290322,1.7495154,1.3547288,5.047174,3.8240535,2.1708214,-1.1747901,-0.65699667,0.058561992,0.7806334,2.1905937,-2.9464195,0.9023898,-1.7185547,2.5418873,2.0626106,-2.2992547,2.2510915,-5.8726683,-0.94756055,-3.3675206,-0.21897127,-1.8094383,-3.0187078,0.0035210333,-3.8033173,-4.8762836,2.522684,-1.2989035,-4.857518,0.13758479,-1.5407673,-1.3231245,-0.031325355,0.18073474,-0.18384637,-3.3873506,1.3839952,2.68402,1.358656,4.1501975,-0.113673754,1.1777871
github/DeepRank/pdb2sql,-1.8096067,-2.979558,2.687805,2.1622062,0.019548811,-5.2098675,-0.5465645,-2.2863328,-0.35005045,0.58851635,1.0223927,-0.3192749,2.954383,1.8463649,1.2183355,-1.9844247,4.684956,-2.5777125,-1.1713338,-5.847728,-2.150064,-2.9748628,-1.6407508,-1.695925,-1.97854,-3.469523,-3.378826,1.5055377,4.706247,2.600269,1.5752729,0.28218886,-5.7971716,-1.0985681,-2.2036803,2.904211,-1.9002079,3.1953545,4.317457,2.8811574,-0.07836592,3.7785656,-2.128961,0.65751517,-3.0410628,3.662806,-1.0280952,-4.7413454,-0.0059763715,3.5233147
github/DeepRank/iScore,2.5241983,-0.7488618,-0.24068184,3.6082573,2.82139,-0.3082888,0.9331137,-2.003241,-3.2428544,1.4188461,1.7306832,7.002872,2.7855844,1.7611394,-1.7392206,-6.027131,-0.44958362,5.3876443,0.66062045,-4.798709,2.6669903,-2.4743614,-1.7302443,-0.47505984,2.68621,-6.5354986,-4.9505324,0.8438883,8.222224,-0.1736198,-3.560446,2.2291682,-5.639469,2.7414534,0.35994557,1.6862873,2.5885093,-0.7456392,-0.3319652,4.701223,-0.74354434,4.990841,-3.659158,0.25222173,-1.8370686,1.117364,1.1670086,-0.49766058,5.503935,-2.8594358
github/DeepRank/pssmgen,-0.43296325,-4.9314914,-0.025460321,2.2274213,1.6753914,-0.49787897,0.3519568,-0.5955909,-2.716286,2.1364362,1.6533558,0.7580624,2.9449246,1.5348339,0.28956679,-2.3924441,0.5949418,1.009581,-1.2597682,-3.345567,0.55224586,0.79243517,-0.27771544,0.042325884,-0.11799519,-5.0827703,0.12973209,-0.07980817,1.6725,1.0570915,0.37600017,0.34191534,-2.8244696,-0.07209281,-3.558479,1.3476568,-4.4108386,-0.4042098,2.993116,-0.7972998,-0.7473168,3.0810308,-0.9382159,-1.8818434,-1.1357485,2.9306357,-1.4072238,-2.3667924,0.85169816,-1.6405767
github/DeepRank/deeprank,0.6526151,-4.3657236,-0.3022345,3.4958353,1.8874573,-0.3515699,-1.2714894,-2.8888853,-0.27303857,1.5364583,3.4237108,1.0453846,0.922195,-0.9105077,1.7986197,-3.092968,-3.1336381,3.4095166,1.6545315,-6.636993,4.9559226,-0.0019089775,-3.1663668,-0.17712384,0.47420967,-5.0514894,-4.9172597,2.858775,3.9585648,1.3301736,0.36327118,0.30957314,-3.611004,3.1120896,0.3347085,3.836147,3.857485,-2.4063814,2.657258,0.055327084,-4.7541904,4.2859545,-2.9057357,-0.5339905,0.7662156,3.3980515,-1.1148424,-4.6548038,4.802787,-1.9157239
github/Munroe-Meyer-Institute-VR-Laboratory/Biosensor-Framework,1.5575329,-1.6582716,0.43697655,2.8492804,-5.366417,-0.79483867,4.9919286,-2.163951,-2.8037798,1.3763182,3.8141952,0.21330838,-1.8607519,-5.98032,-2.5053604,-0.528938,-1.3143375,-2.756385,-3.8538957,-2.7397137,-0.92245364,3.1188688,-1.4844627,-3.7717552,0.5222587,-0.68483907,-0.23680846,-1.1974906,3.6369803,-10.735837,1.1588392,0.07049806,1.2859854,2.754607,7.3031583,-1.7190076,2.7909076,-1.0830892,0.6474414,2.5139477,-5.7626524,8.569874,-1.5039531,3.7594123,0.16201425,0.11197654,-1.9113641,-3.6909614,6.5361824,3.3621416
github/athulpg007/AMAT,0.8855252,-5.1217484,3.1144662,5.7798,1.3111584,-1.3615416,-1.6570073,-0.6690515,4.557926,2.0894637,-1.474143,4.930893,2.168668,-0.028308863,-2.565965,-0.60890025,-3.9547026,3.9000115,-2.288089,-7.1303244,-2.5129964,4.6006308,-0.11180726,0.36470902,-4.236559,-0.03988693,1.5770086,2.7294688,-1.0427831,-1.4305853,4.896156,-3.158058,-2.1249247,-5.6649666,2.4632466,2.7368765,-1.3677896,1.4518313,1.5419242,0.46521083,-0.36588934,-2.6364586,-5.442112,1.1779199,-4.4204555,0.6489772,0.038405366,-0.6649306,5.5932965,7.0068884
github/sachsmc/cosinor,-3.1856215,5.189493,-6.788371,-4.4740396,-5.361982,9.526539,3.4012492,3.2962615,1.2599702,-3.490475,3.2356627,-0.42053354,-2.0414124,-0.34292442,-8.951922,2.441303,-5.294441,5.626107,1.4704311,-2.818554,-8.775607,3.5318446,2.3876839,0.9136767,-2.6753082,-2.8752444,2.8093586,-3.638745,0.58545285,-3.9653761,0.31838542,3.7964659,-0.23576729,2.9295983,1.0535364,-3.0298927,1.5884856,3.528064,-3.5397139,2.3818011,-3.3672047,1.2977746,-2.285546,-1.0869309,0.08988978,3.3259628,4.9603376,-0.2997871,6.024287,3.3119438
github/HIPS/autograd,0.13287663,-2.8766994,-7.443933,-1.6814631,-0.25684962,0.8936835,3.17525,0.2989428,-0.4756709,1.6340928,-1.4746492,0.795461,-0.8160604,4.66314,1.7881424,4.1964846,0.70457345,-2.894013,5.4204273,-5.6834126,2.8342862,-1.7922767,-0.078462645,-4.515527,-1.9120139,-0.9809989,3.0456455,1.3339183,-0.47525662,2.311011,1.9102429,0.40059552,-4.6808457,5.2315984,4.2429037,6.470285,4.2281027,-1.2673028,6.3680253,4.88551,-3.5745835,3.1465428,0.32479793,3.6969156,-1.0010852,-0.025919735,-4.2811785,3.702287,3.361078,-2.4047725
