,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
github/Hegghammer/daiR,-1.8045057,0.7624859,3.1861765,-0.13368039,-1.6408477,-2.5864465,0.10475235,0.46592775,-1.8314263,-0.2646118,4.228346,-1.2144442,-1.9211291,-0.8818084,-0.5881882,-0.36389798,-1.5301936,-1.8809632,1.0046409,0.89427394,0.6318499,0.016543336,1.1482702,2.7815428,0.5386024,-2.9786503,-1.3325595,-0.6830058,0.2628681,0.12803914,-0.70349824,-4.2784314,1.3534244,4.0764875,-1.482131,1.1775967,0.60034466,2.1324174,-0.0071577565,-1.1437052,-3.0472672,-0.12988044,-2.057326,-3.1678307,-0.036097154,-2.2716107,-2.1679108,1.4872715,-1.3536787,-1.3168337
github/wadpac/GGIR,-0.08230076,-1.4376501,0.653409,0.4628701,1.5556262,-0.59765,-1.3951857,-0.32814473,-2.3723419,-1.5237125,0.7018957,1.2214503,-0.7268229,-0.5121335,-0.31639072,0.35632035,1.2147489,0.6315097,-1.7812397,-0.546891,-0.573238,-0.9468644,-2.064992,-1.8529664,0.10058391,-2.4103312,-5.551334,-0.2406431,-0.89450943,1.2098683,1.1552697,-0.8565721,-0.3671752,1.562359,-0.6851658,3.8334916,0.92656356,1.7198852,0.34740672,-1.5155296,-0.9361007,-0.4043007,-0.0021755663,-2.0883307,0.7733879,-0.3964436,-0.25287354,1.7822058,2.355085,-1.9491524
github/Dfam-consortium/RepeatModeler,-2.9709687,5.5942125,-1.6931188,0.17166723,0.2975316,0.76694036,1.1653585,-1.959148,-0.06702422,-1.4733343,-1.2320728,-0.31211987,-1.7515931,-3.8223114,2.1052406,-0.62130636,-1.7844079,-0.27166805,0.46520227,0.70791894,1.9123428,-0.9260017,-3.0847578,-4.5495033,-1.3915046,1.1804253,-0.8611881,-2.0192554,-4.2586994,-0.3659984,0.9112316,-1.9888109,-2.3115458,3.615531,-2.1372356,3.0461488,-0.20282939,-1.3660557,-1.3978833,-0.081429765,2.5026355,-0.27655295,2.71723,-0.6999468,3.4840999,-2.4707568,-3.2030025,-0.114527725,1.6056699,5.150984
github/CrowdTruth/CrowdTruth,-0.520953,-2.5137968,-0.72062427,-0.6147894,-1.2728065,-0.64207464,1.1676631,1.8990124,1.9167953,-0.6543609,3.0157225,-1.3303314,1.8274767,2.5126157,-1.1246065,0.34881106,1.0519134,-5.273292,4.3993506,1.668031,3.3409057,-4.3105073,-2.3373835,-6.305954,0.27362677,1.7016128,2.0788195,-1.8450555,-2.2482684,1.6566935,5.18506,0.09101474,2.7827203,3.3950129,1.4716138,-0.78538215,0.63758814,0.5128471,7.2822413,-3.8226554,-5.3568616,-1.2372054,-2.1633182,-0.31768337,-2.903714,2.5571742,1.1130075,-0.4567489,1.8099176,-2.336398
github/stammler/simframe,0.3990053,0.40674472,-0.46664727,-0.4859153,0.26218012,-2.8277924,-2.087218,4.9468246,-1.6934036,-0.7869346,3.706024,-1.1546334,2.0202441,2.4953423,2.5951934,3.7555568,0.57533926,1.2529953,0.9886163,1.2979696,-0.55801314,2.5447123,-1.5441027,0.4591955,-1.0807685,3.46394,-3.0121017,-4.83137,1.8533823,-1.8865457,-0.8696171,-0.33970603,0.19369042,1.5305082,1.6006624,2.007933,-2.6318665,-4.3870983,-2.5809672,1.8827616,0.705622,-0.75070053,-0.48588884,-0.25924784,-0.19993332,1.9005836,4.054002,1.2706449,2.552864,-2.1125522
github/icbm-iupui/STAFF,-0.0033634668,-0.005771601,0.008656473,-0.008787577,0.003855194,-0.006222252,0.009802597,0.0043879794,0.00091119885,-0.008293283,-0.008861913,-0.006297934,0.007546208,-0.008682988,0.002744515,-0.0012222677,0.0028810834,-0.00379875,-0.003263169,-0.009072245,0.006204046,-0.0066645956,-0.009013481,-0.008115191,-0.003091194,-0.0033293182,0.007831898,0.0030430567,-0.0038827325,-0.004481707,-0.008154097,0.0064247404,-0.004270276,0.005306058,-0.0071083987,0.004469142,0.006259965,-0.0009945345,-0.0037345195,0.009894638,-0.009685185,-0.0054348665,-0.008520261,0.009376125,-0.004988366,-0.00034398437,0.0037031055,0.0059382142,0.0023841728,0.006325835
github/dpseidel/stmove,0.47800744,-0.14532278,0.48391777,2.032551,-1.1275264,-0.22668296,-1.2059534,3.220561,0.49520925,1.1561801,-0.18346402,0.09944636,-0.8127199,-1.1549836,1.9656099,0.024385057,-1.1179411,-0.16838679,-0.0712221,0.42470047,-2.683217,1.9417887,-2.2633479,-1.5889703,0.7167807,-2.326538,-1.8770298,-0.5730238,-1.1799031,1.4269965,0.96416867,1.4473557,0.21681416,-0.8653847,-0.58608043,0.22499163,-0.5795924,-1.2943975,-2.3179224,0.8569534,1.8145581,0.9680695,-1.723526,-1.9073983,0.7455331,0.38617364,-0.26456982,-1.374539,-1.988406,0.9852784
github/ml-evs/matador,4.5182767,1.1036804,-1.834766,-2.3776295,-0.7444074,-0.49727622,-0.90171874,1.719576,-1.944232,0.54391676,0.042107113,4.598871,-1.0408896,0.61700195,1.761117,2.1289809,-0.5264266,1.0757614,-0.63872117,0.15892483,0.6609663,-1.3310994,1.0734994,-1.063484,-2.2456257,-0.092038475,1.477021,-4.272068,0.52544665,-1.8123578,0.6282251,1.275824,-1.160358,2.7511613,1.3441017,0.31356058,-4.2748356,-1.7845231,-1.8186417,2.1258888,0.42222488,1.7202238,2.6361933,-2.084766,0.4844411,0.24941981,1.601669,2.7729616,0.79691225,1.5649115
github/openscm/openscm-twolayermodel,4.383693,0.9718771,0.49842218,-2.9980724,-0.8794491,0.20671417,-0.14231807,2.2622879,-0.75551176,-0.8791753,3.6121488,-3.1060007,-1.0590321,5.095081,0.19523941,-0.08997256,1.9467195,1.3985817,-2.98708,1.1681195,-2.4122915,-0.6641147,2.4623442,4.1649785,1.3359385,-0.96858966,-2.4435256,-1.6988542,3.83166,-0.49835148,1.9018015,0.5701468,0.43375814,-0.30427054,1.8610241,1.9512502,-0.8453898,-3.4822576,-3.4462855,-0.4587743,0.36473164,1.5039039,0.18522693,-1.7846183,-1.2693816,0.9107521,2.128191,-2.9813504,2.2497406,-3.6292768
github/DrafProject/elmada,0.98751366,-0.34221488,1.6097928,0.5901626,-1.2882586,2.2298665,-3.8315973,0.63087225,-0.42260692,-2.6006212,-1.7232114,0.98282,-3.3985999,0.21642983,-0.026638806,1.9659963,3.6784303,1.9551661,-3.0608401,1.7660829,-2.9717565,0.6583181,-2.5189192,0.8377371,-0.646551,-3.3286638,1.0758113,-4.23261,2.5497825,1.7667888,-0.8816891,1.9311427,4.3305445,-0.60464114,3.5016115,0.39889053,-2.2222016,-3.3021836,-4.4191957,1.8897612,0.8806223,-0.9904507,-0.9640571,-1.555537,0.10752993,3.6226523,1.6581594,0.73839676,2.517305,0.8220606
github/nlesc-nano/swan,1.81729,2.5373886,-6.2400217,2.1247585,0.13424417,1.3472829,-0.92103046,-0.7696758,-2.6026921,-1.7166462,-1.1075001,3.3792763,-0.34963772,0.9891302,-0.06621335,0.57506543,-0.5765635,1.8718983,-1.4971926,-0.18141963,-0.14937614,-2.6201406,1.7722018,1.2756946,1.1735542,0.37909,0.6582132,-2.9791207,1.4811611,0.4085351,-0.8923833,0.7199839,-2.0750709,-0.11001049,-2.4758577,0.53537476,0.255096,-3.9981596,1.0180104,0.83485115,-0.4678307,-1.1579438,-1.9486623,-1.0267329,-2.3413737,0.65831906,-0.773502,-0.31303388,4.1157446,-2.5171552
github/nlesc-nano/insilico-server,3.8441193,0.25271794,-1.3078375,0.9465806,-1.3614615,0.7065794,1.5845186,3.360344,-4.004641,-4.6978097,-1.1418612,-0.027982723,-2.5880241,0.52336425,1.9964482,-3.268529,-0.732088,-1.446928,0.2628666,-0.70350665,2.59557,-3.2445955,1.036947,-0.03375791,0.2828139,0.91768926,-0.4228597,-3.6816728,3.0046911,-3.7777607,7.7538342,-4.682112,-0.08444187,3.0707598,-1.1897843,-1.3680749,-4.4119287,0.32263845,-1.4164084,1.7571527,-0.7861901,-0.43315518,4.087987,-4.7114005,-0.31485927,1.2855893,1.6178015,2.2491608,2.4471955,1.6738228
github/nlesc-nano/ceiba,3.917228,0.35056004,-1.3756224,0.95075816,-1.6544822,0.9317683,1.5846064,3.233711,-3.9636226,-4.879965,-1.101808,-0.23976688,-2.2847137,0.68465805,1.8675218,-3.50002,-0.4571024,-1.3660336,0.19905223,-0.770969,2.6962345,-3.2597399,0.98125255,0.009289103,-0.02574766,0.9269279,-0.19395709,-3.8430412,2.6481,-3.6819854,7.8004203,-4.767703,-0.0025919697,3.0530376,-1.2058294,-1.3879026,-4.4584055,0.55616623,-1.5482534,1.6326807,-0.73199636,-0.31862536,4.1206417,-4.594626,-0.2733223,1.529383,1.8174821,2.0156024,2.3906167,1.4285636
github/hetalang/heta-compiler,0.26365718,0.2207688,-3.6472712,-3.0056367,0.72329545,0.9880986,-1.6276559,5.9181676,1.6179717,-1.70639,4.2214236,-0.21103488,3.5707238,1.5615444,-1.8833163,2.1731777,3.493548,-1.3663375,3.8134968,0.630936,1.517925,-4.0645623,-4.119731,-0.52476436,-1.3491554,-1.6151743,-0.1589851,-2.5078504,1.372251,2.6460125,2.6816576,3.013299,0.11275582,0.5544099,3.2460535,4.590505,1.7146459,2.1356275,1.4138716,-4.058164,4.8691254,1.73529,-1.5094532,5.98942,0.94031024,-2.5449824,5.189852,0.26046154,4.153475,-1.914442
github/hall-lab/bamkit,0.0659184,-0.04995056,-0.24231434,-0.3159879,0.0029305518,-0.042616945,-0.03314043,0.46770918,-0.2791059,0.3107337,0.35488272,-0.013679346,-0.18589519,-0.16394477,-0.23332761,-0.178514,-0.17225896,0.1309282,-0.03528854,0.42603037,0.12639146,-0.043502033,-0.39143625,-0.114416555,0.056257334,0.023200545,0.021126416,-0.2342108,-0.03761859,-0.09440386,0.16544627,-0.32588732,-0.20665619,0.5284469,-0.12776533,0.30184183,-0.015936812,-0.19778575,-0.134594,-0.20071483,0.050002802,0.042290397,-0.18827976,-0.16543502,0.06730224,0.028547477,0.034262437,-0.2621902,0.09916471,0.4851325
github/ElectionDataAnalysis/electiondata,3.8541362,1.8571174,-4.8155317,-1.8194938,3.4485574,-3.9987206,-2.734846,1.712798,-1.7373884,-0.42870605,2.934551,1.1981936,-3.197923,-0.34278822,-2.1749809,1.088656,1.0737635,0.71283036,2.4129822,1.0206608,-3.8233664,-0.6828786,-2.4034977,-1.533929,-2.1995323,-5.1189594,-5.7496634,0.024364049,1.771639,-2.377432,1.9635245,-0.059128366,-1.9225423,-4.079689,-0.6133877,5.340726,2.309269,4.1383705,-4.8540382,1.7868415,1.1146193,-0.48454353,3.1678166,-3.5508885,2.1215892,1.4600514,0.17648321,2.629454,-0.6285834,4.817599
github/spack/spack,-2.3761733,0.4217834,-1.7822136,-1.9853535,-3.813463,-1.4831077,1.0821043,-3.7005427,-4.344693,-1.1752874,1.7807473,0.2556878,2.862601,2.38584,-6.878666,2.9239337,0.92606264,-1.1129726,2.7580805,-2.7889333,1.4181641,-0.1988467,-1.3963791,0.51973933,1.5643411,0.745317,1.7101219,2.2826636,-0.18756495,1.9002334,0.5296772,-3.1084325,-3.900807,-0.48097047,-2.0099878,3.981094,-0.87537897,-0.17917319,2.3409922,-2.5850267,-1.7148751,1.8352561,-0.21192399,0.87586826,2.183907,-3.6721706,1.6604916,-3.4186926,-2.2701998,5.5303063
github/signaturescience/skater,0.8976043,-1.2161329,-0.496441,-1.4744794,-0.5253304,-0.74605113,-0.8575701,0.04835844,-0.03054934,0.48547888,1.8975737,1.3753752,-1.1813194,-0.22255553,-0.3511544,1.4474117,0.006682167,1.1763191,-0.11947934,0.2257979,-1.3572302,-0.491161,0.495402,1.2014424,1.4529903,-1.267639,0.38648587,-0.31655288,-1.3979905,1.1150705,1.0383343,-1.3583927,2.6480935,0.07655642,-1.4461673,0.3295636,2.7481997,-0.7729447,-1.3827622,0.40629905,-1.3233362,1.0157337,-0.8415375,-1.2632438,-0.2270338,0.39816672,-1.281539,-1.6288713,0.62868077,-1.1532038
github/ivadomed/ivadomed,-5.1728024,0.1826578,0.7230514,0.6789645,2.0303102,-0.08470688,-1.5006738,0.09040446,2.4819903,-0.40060776,2.0561633,0.24110734,-0.8797878,2.6259203,-0.33611047,-1.0591682,2.4039395,2.495584,-0.6197691,-0.11017521,7.0232477,-0.6660835,-2.9924564,1.9600202,0.57792175,0.8904559,0.9976481,1.4182075,-1.4776025,6.980285,0.5535546,-1.3939929,-1.3346087,2.9467013,-2.1526923,1.3614179,-0.3714736,-2.4312713,-3.428843,-2.0319767,0.7376016,-2.7802951,-2.3043807,-1.8284682,-3.1043198,0.6129794,2.923629,-6.3406363,-2.213438,-0.91688126
github/anwarbio/bioassays,-0.07327478,-0.2800267,0.5701818,0.67360204,-2.1911123,1.229266,1.0280561,2.423355,1.1999441,0.8409045,3.2973833,1.8768543,-4.851943,0.8747286,1.3698825,1.567421,4.2681875,0.03430776,-3.641221,0.12302324,-0.24916378,-0.25622714,0.104530774,-0.7301618,-0.9925045,-2.6560113,-4.63275,1.7299968,-1.9162244,0.33376318,-0.30519024,-1.4959649,-0.24096525,1.0608778,-2.8886688,3.811672,0.9890386,1.707176,0.050270718,2.54322,-0.2575055,-2.1251998,-0.61309886,0.5055882,0.07278104,0.4594162,-0.38941196,0.391598,1.4058808,2.4032032
github/potree/PotreeConverter,0.015466011,-2.1406279,-0.59783196,-1.4869087,2.1039433,4.089114,0.1458174,-1.5236073,-4.103247,-0.593576,0.88348097,-3.7555804,4.5183797,-2.688014,-3.416854,1.4905084,2.989008,-4.3992815,-0.53046995,1.960575,-0.39439633,-1.8964862,-2.72967,-4.737324,0.8929279,1.6423614,2.8085794,-4.452065,-0.0402055,-4.372462,3.1923914,2.665596,-0.016054697,1.7292532,3.3671424,1.5132583,-3.1072233,-0.8649679,3.2652369,-2.1923964,-3.1713603,-1.187515,-2.031658,0.29243195,-1.1210778,1.1186227,0.8923,-0.5519962,2.9065473,0.623407
github/mpievolbio-scicomp/cancer_sim,-0.053735077,-1.0357343,-5.753928,0.8017397,0.34409732,-6.1796355,0.6028945,1.5666989,0.33357793,-1.1626729,1.0483636,3.044748,2.8979175,-0.4198101,4.597854,-0.07942542,-6.4906173,-0.6180623,1.0830461,0.11516995,-0.56709313,-1.8866028,0.52193516,-0.82336694,-2.6556957,-0.7256616,-4.4773316,-2.8861434,2.8403504,-0.4708523,3.3414207,-0.88498,-1.0412492,-1.5196992,-3.2960727,2.5909626,3.292373,-5.3386645,-4.766352,-1.7078977,2.589235,-4.609908,0.25778183,0.2593317,0.40871042,-0.21057737,1.8137178,0.3411637,1.6603401,1.5801232
github/grburgess/popsynth,3.3043396,-2.7918031,-1.9138659,-0.74594414,4.570094,1.877924,3.140162,2.9528813,-1.8993238,-1.6205043,1.0805765,1.8341724,-0.82037157,-0.27392256,1.3879611,3.6192896,0.33004075,0.60711914,4.237663,5.0175457,-5.38268,7.8717175,1.9511427,0.26833764,-1.1785266,0.5591852,-5.7056327,0.26737833,4.6251903,1.6516364,0.74557734,3.1783879,3.8104239,-0.35911822,-1.5616113,3.0624506,0.06797272,-3.058629,5.090055,1.7596232,1.9086002,-5.6884284,0.19936909,-10.910221,-2.3039432,10.622631,3.3951976,-0.27796847,-0.3557098,-3.2142677
github/sjvrijn/mf2,-2.7761662,-2.76865,-0.5425572,1.2851295,-1.4574445,-1.6391559,0.671476,1.9475892,-1.4080511,1.1916344,1.9441513,1.1175548,-0.608391,-1.0287542,1.2558839,0.69387335,-0.59126276,1.4713426,-0.8969714,-0.5218653,-2.4693294,0.53677815,-1.4903502,1.9888382,0.8083694,4.66315,-1.6235543,-6.242951,0.9376629,-0.8517132,1.0616138,-0.8806743,0.47606477,1.4075681,2.1308448,2.6839993,0.95997435,-6.509642,-0.10914244,1.62129,1.7302266,-0.712725,1.7224512,-1.4516053,1.1365485,0.7776576,-2.5752444,1.7097445,0.005956705,-3.8588684
github/biosimulations/Biosimulations,-2.017253,-0.031107822,2.3939066,0.8450098,-13.187837,0.93932706,-2.2031696,8.674063,-1.4216186,-5.0794983,5.335005,1.4178456,2.7607098,1.6242257,-1.6257911,0.36136493,4.0085435,10.243964,3.4948905,7.525916,6.0225463,-5.5535793,4.684009,1.0699246,-3.6408417,-3.797086,-0.5749756,3.813803,-0.9467558,-0.41353363,5.1727004,0.09886744,-0.70443976,1.4923333,4.138277,0.40802753,4.838105,3.5630772,0.57318395,-6.487694,1.6714742,2.083073,4.37702,0.48284686,-3.0120273,1.8695012,6.6538773,-2.6493418,2.4252567,-0.9074573
github/michaeltouati/ESVM,2.6810353,1.3875445,-0.0950947,-1.793066,-0.74228835,-2.931545,-0.9269448,1.9499935,-1.5261068,-0.0061641987,4.208627,3.1494515,3.5396128,0.11186421,3.3935628,0.052690152,0.10736163,-0.5442702,-1.6610065,-0.8151649,-2.1749623,2.254274,-2.3801482,2.738913,-3.3392837,3.3574739,-3.1318471,-2.888313,0.028674243,-1.5531209,0.6977395,0.8316382,-0.64289576,3.287591,-0.21283115,3.8569117,-3.1667006,-1.0118462,-0.6085164,0.5039425,4.8687706,-0.39968148,2.9707344,0.087863296,1.0409063,2.8148942,1.9788957,2.7505207,1.4509752,-2.558935
github/pencil-code/pencil-code,1.7797946,-0.4239267,1.6938225,0.18501522,0.5695193,-2.2044697,0.4231017,-0.6726798,-2.313214,0.55955833,3.1754506,1.3573226,2.338905,1.6783915,1.591951,1.2357677,2.0235431,-1.2575508,-1.9696604,-2.221572,-1.2994295,3.7779403,-1.2469723,4.8433995,-1.8277252,1.5732597,-3.6809683,-3.395886,-0.53254676,1.2918237,1.755657,1.0285795,-1.2481773,0.7744824,-0.8307263,1.52813,-4.3817782,-2.6049802,-0.761557,-2.7847524,2.6498702,0.25921068,0.87540555,-2.6183891,-0.42001367,1.8503722,1.438308,2.2663715,-0.61632127,-2.5413742
github/0x0f0f0f/Metatheory.jl,1.3972706,-2.17755,0.8129459,-5.8041244,-0.714039,-4.832936,6.42601,8.797532,-1.9878895,-4.308809,2.7487912,-3.7283175,7.2505507,-0.73668283,0.25682402,0.9518696,4.013298,-3.1237786,0.9939264,-1.2956282,-2.967115,2.1814432,-3.2842634,2.0750465,1.9803847,1.2757761,-1.9988402,-0.46019217,-7.7683907,-2.361572,1.4833528,-7.1791334,5.194865,1.8154695,2.768007,1.508729,0.8904203,-2.6266947,6.819798,-7.1176248,-2.0661695,5.485332,0.3438981,0.6067952,1.1475337,-0.01638709,-2.754495,0.28089672,-1.7377745,-3.266234
github/pyomeca/ezc3d,0.74429613,-4.7263904,-0.7229331,2.54362,3.2442167,-5.179164,-1.3263228,2.3527849,-0.4130442,0.25595468,0.57137454,-1.1543702,3.851206,0.7435056,2.8512745,-0.024985345,2.7627518,2.118679,-1.4361808,0.60674924,-4.991682,0.18657714,-7.8769255,2.2083147,1.9023076,3.4212465,-3.3251703,-5.5908103,-2.4453154,-1.6811688,0.48984233,3.845337,-1.0694541,-1.3508482,-3.2752237,3.692874,-0.32018763,-2.5899477,-0.68115836,2.370982,0.5292892,-1.0044004,-0.09622868,1.9203123,-5.2165027,-0.41234508,7.602741,3.3878787,0.28713784,1.3893083
github/pyomeca/biorbd,2.6842368,-1.9977411,0.9994045,0.41897473,1.9812077,-6.0815606,1.184103,0.57009184,1.5914401,-2.6041105,0.0012755116,-1.1765604,2.2385297,-0.7131531,1.6725024,0.6024059,1.6357759,0.7162581,-1.855402,0.88182837,-2.2288706,1.9744371,-5.430554,1.9553814,-1.7496256,-0.00034258998,-3.1027746,-4.4171133,-2.6611276,-2.6737423,-1.9087795,2.3229856,3.641033,1.626146,-0.5857965,2.2839313,-2.9208364,-2.6572707,-0.32778797,-1.035109,1.9743261,0.99992436,0.91036224,0.006346876,-4.77897,-1.3699559,2.6760926,-2.3047097,0.824132,-4.1780386
github/jeffcsauer/arcos_arcospy_information,4.322846,-1.9507686,0.109621435,-0.6314852,-0.17639694,2.5925503,-1.3809011,0.30735326,-1.7298739,-4.285191,1.1804278,-2.0886037,-5.4495387,2.47904,2.0869486,-0.019021157,2.2683482,-0.7758751,0.47727707,-0.24332874,-0.6472893,-0.6116899,1.2420075,-1.6107023,-0.31342927,-3.558652,-2.45216,0.33139035,1.16435,4.6912746,1.2858446,-0.71082735,0.9913258,-0.27386856,0.5978139,2.5721478,2.6681213,1.3430244,-5.681611,1.5856285,-2.616888,0.03880139,0.24171977,-3.228552,2.2154243,2.2104833,0.58575344,-0.15932073,1.705895,2.6466625
github/ipython/ipython,-0.31108725,0.44438523,-4.0125737,0.58307815,0.33880827,-2.8936708,-3.4387012,0.11261221,-2.3221145,-2.2932754,4.658294,0.47763857,2.5356648,0.19431794,-0.5654276,-0.6066627,-2.0968812,-0.9979246,1.0968846,1.0267229,-0.81039894,1.3872468,-3.6303203,1.8631223,0.88048047,-1.8500122,-0.58307683,3.1169987,1.6618087,-0.13874535,-0.5593217,-0.91021544,-3.06629,2.6883993,-0.9808727,0.64765584,1.2313399,0.521449,-1.3234669,0.5910693,1.1021943,-1.3800628,-0.9980786,-2.9136245,-2.6398363,0.49455252,1.0084767,-0.4609029,-2.4135358,-1.5264673
github/wilkelab/Opfi,0.5057201,-0.7511358,-1.853162,-2.6383243,1.4583912,-2.0466065,-1.8574811,1.3311929,-3.3017683,-2.6133115,-0.62689203,0.7888341,-0.34307688,-3.0444288,-0.6710988,1.0160435,0.40378723,2.6426542,-1.3621304,1.1855855,2.245637,2.2715013,-2.2330694,-0.69440603,-2.8418334,-1.7519159,-3.197296,0.15961692,-6.6158075,-2.022014,-1.1594518,-3.1523924,-2.8358753,3.2565126,2.0115316,-1.2063617,0.31575722,-2.6815665,-1.0953693,2.357512,-2.0579457,1.9284246,1.9979709,-4.059979,-1.0895258,-3.9807408,-0.357375,0.79286134,-1.8445868,3.4433534
github/jorisparet/partycls,0.36678436,0.9609889,-1.8413413,-0.069586195,-1.5264966,-4.04039,-2.3953202,4.2275486,-0.27115485,0.14639896,1.4831005,1.9299405,0.05229098,1.327241,1.1622293,1.0198431,1.3135804,2.6965942,-1.6871834,1.216578,-0.83604,-1.1917117,-1.480905,1.3620557,-0.49554858,1.396732,-1.1597332,-1.4429291,-2.092451,-0.57634234,-1.7289011,2.6644063,-5.029428,3.5923057,-0.31418005,-0.62946653,-4.610548,-3.257872,-1.3478955,1.0896927,3.7702558,0.3800291,0.68408245,-1.5369245,-2.103367,0.46917352,-0.0020438365,-0.7152401,-2.3472123,0.63150316
github/s-goldman/Dusty-Evolved-Star-Kit,1.816521,2.4321406,-2.0857372,3.033551,0.5257992,0.19953278,-0.22953391,2.6909742,-0.7149732,0.5015224,0.6483889,2.226601,0.23687068,0.48789972,1.6056715,2.8050995,0.6568806,1.0419629,0.65933824,-1.9279493,-2.7333806,-2.2690694,2.0479896,3.3896985,0.12593962,-2.1562607,-4.270578,-1.9129812,4.6500964,2.273136,1.5370545,5.0802226,-2.643779,-0.3651564,1.3643116,2.5859811,-1.573386,-3.2982998,-3.9809163,0.8402616,3.6360173,-4.2746468,-1.7187781,-1.9884094,-0.18185133,0.22695155,-2.0207314,-3.048551,1.6051586,0.3280162
github/niceume/datasailr,1.2974638,-1.4413275,0.81889725,0.432417,1.0995445,0.720022,-1.5074703,4.823196,0.17959884,-1.9317155,2.5510168,-2.4190059,-2.1748223,-0.7360837,-1.9767989,1.6721128,-0.3001183,-2.4462016,-0.082454436,-3.89582,-3.2127235,1.7686214,-4.709089,0.9311231,-1.8851767,-1.5557902,0.42243227,-2.4989023,-2.312969,-1.562297,-0.7169906,-1.2331932,3.66247,-2.0125844,1.0246224,6.452246,1.6621919,0.7468431,-1.2583638,0.2591328,-1.6740526,0.14524734,-3.7423143,3.4060962,0.5818771,-2.7541213,2.3815541,1.0695573,-0.25624794,2.1069574
github/vcflib/vcflib,-2.9170134,-0.564362,-3.1376636,-7.4091754,1.2098103,-2.2671232,5.226911,0.6217934,-5.8381824,-1.968025,0.54773015,5.692235,3.3922799,-1.5251708,1.8621448,4.1301208,1.4863703,-2.7867894,-2.058226,0.46028194,3.7675524,5.017544,-1.1205119,-2.1330798,-1.5116531,4.3103976,4.2494006,-2.0499249,-9.478576,1.3852307,5.113957,3.3244703,1.4916686,0.7031233,-4.912563,5.1920676,2.8699086,-2.1477761,-2.605031,1.1604477,-1.0114883,-4.2207437,-4.55991,3.7652228,-1.6617779,-0.78180873,-2.2899883,-4.114059,-0.93160355,9.781894
github/feature-engine/feature_engine,-3.024061,-3.323625,-2.6079113,0.21371803,1.9781637,0.76675147,-0.89723563,3.2827494,0.7260621,-1.9177198,-1.2226825,-4.5179453,-1.7237718,4.486035,-1.0484225,1.6523095,0.062153958,2.1435573,1.9621829,2.206557,-0.20460634,-0.2758118,-2.4810781,2.1324887,3.76129,1.5977238,-1.1743873,0.9735316,-0.30685398,-0.49994707,-4.0896072,-1.8484882,-0.29733497,-2.193332,0.7177235,4.244658,-0.35451064,-3.636188,1.5896059,-0.50861007,-0.75761914,-0.6381532,-3.3628829,-4.67281,2.0506258,-3.646203,0.92860097,-3.8319817,2.313274,-0.7291843
github/mjacob1002/Eir,6.099818,-0.30818292,-7.6059413,-3.5370605,-0.16378346,-7.0102687,-3.7772286,-0.31875917,4.6619287,-13.383693,3.1223142,3.39725,-7.35324,0.7613038,4.3631434,5.3996634,0.41939786,0.6976554,2.2798312,0.5968158,-15.233809,5.1187873,1.23326,-0.17482267,-9.111116,-4.5905313,-0.25005284,-5.9300456,14.815288,2.7610786,6.6674724,4.6539245,3.656617,1.6678421,-1.9139878,2.0652475,3.1818855,-2.3328521,-1.6629392,-0.8934167,2.4229186,-6.564671,-2.8176148,-13.104362,0.9348215,7.152429,-4.7477617,3.9585714,-2.9128852,-7.635351
github/eucp-project/atlas,-2.3771448,1.9554298,0.59457153,-2.5443006,0.9732126,-0.6728122,-4.529321,0.9302379,0.4315345,-1.2809924,-1.5109302,0.997938,-1.3701617,4.259603,1.1431775,1.9852659,3.6129029,1.3002756,-0.75916666,5.9504037,0.8660547,-1.314284,0.7485755,-1.4028882,0.28090075,2.0118263,0.74496853,1.1036379,1.0744777,1.3602978,2.1173613,2.6468334,4.1794276,0.477742,1.673448,1.4364408,-2.4806302,-0.660465,-0.07572678,0.7253835,1.6505553,-1.3720963,1.0268015,-6.9851127,2.376057,-0.53896743,0.60089016,-1.4906678,0.05634281,-2.8103983
github/ORNL/tx2,-3.462063,1.5996312,-1.8787212,-1.3407595,0.8113061,2.614032,-3.1099231,0.6840093,-0.25709945,-1.9131442,1.4141108,-1.704024,-2.0531452,2.4973273,1.6235057,-1.1011647,3.2550943,1.8750011,-1.085213,1.889716,0.6723843,-0.9840131,-1.1915346,1.7719152,1.9223843,-0.69563913,-0.88472235,0.9529732,-0.8348272,1.0702245,-2.3997521,0.9067137,-2.4881082,2.21953,0.66220826,0.19722521,2.4020207,-2.185826,1.2106472,-1.9750829,-1.3794597,-0.103634596,-2.0107334,-4.289585,0.40976742,-1.6138353,-0.74617696,-5.1500607,-3.819347,-0.1193626
